,player,date,team,home,opp,min,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
31,/y/youngtr01,2021-02-28,ATL,@,MIA,35:50,3,14,2,8,7,7,0,8,8,9,2,0,7,4,15,8.5,+9
32,/y/youngtr01,2021-03-02,ATL,@,MIA,33:25,5,12,4,9,4,5,0,3,3,10,1,0,8,4,18,10.5,+12
33,/y/youngtr01,2021-03-03,ATL,@,ORL,34:48,9,19,4,7,10,11,0,4,4,8,2,0,2,3,32,27.5,+8
34,/y/youngtr01,2021-03-11,ATL,@,TOR,36:52,11,24,2,7,13,16,1,4,5,6,0,1,6,3,37,23.0,-5
35,/y/youngtr01,2021-03-13,ATL,,SAC,31:54,9,17,5,10,5,7,0,1,1,9,1,0,4,1,28,22.1,+7
36,/y/youngtr01,2021-03-14,ATL,,CLE,27:45,4,9,2,6,4,4,0,2,2,6,0,0,2,1,14,11.7,+14
37,/y/youngtr01,2021-03-16,ATL,@,HOU,32:13,3,13,1,5,6,7,1,2,3,14,1,0,5,1,13,11.4,+7
38,/y/youngtr01,2021-03-18,ATL,,OKC,25:11,9,15,2,6,3,4,0,6,6,9,0,0,2,1,23,21.4,+18
39,/y/youngtr01,2021-03-20,ATL,@,LAL,33:59,6,18,0,7,2,2,1,2,3,11,1,0,2,1,14,11.4,+13
40,/y/youngtr01,2021-03-22,ATL,@,LAC,37:34,9,20,5,11,5,6,2,3,5,8,0,1,4,1,28,21.4,-1
41,/y/youngtr01,2021-03-24,ATL,@,SAC,38:22,11,24,1,7,6,6,1,2,3,9,1,0,3,2,29,21.4,-4
42,/y/youngtr01,2021-03-26,ATL,@,GSW,36:04,6,14,1,6,8,9,0,3,3,15,0,1,4,0,21,21.3,+13
43,/y/youngtr01,2021-03-28,ATL,@,DEN,34:11,8,14,3,7,2,2,0,5,5,7,2,0,7,2,21,15.0,-16
44,/y/youngtr01,2021-03-30,ATL,@,PHO,32:33,5,16,1,4,8,9,1,1,2,13,3,0,3,4,19,17.9,-5
45,/y/youngtr01,2021-04-01,ATL,@,SAS,35:00,11,23,2,2,4,6,0,2,2,12,1,0,7,5,28,16.5,+8
46,/y/youngtr01,2021-04-04,ATL,,GSW,27:53,3,11,0,4,7,8,0,2,2,3,1,0,7,1,13,2.4,-8
47,/y/youngtr01,2021-04-06,ATL,,NOP,31:27,10,21,6,7,4,6,0,1,1,12,0,0,3,0,30,24.2,+26
48,/y/youngtr01,2021-04-07,ATL,,MEM,33:33,6,17,0,4,2,2,0,5,5,11,0,0,2,3,14,10.5,-20
49,/y/youngtr01,2021-04-09,ATL,,CHI,37:56,15,25,1,6,11,14,0,8,8,9,0,0,4,1,42,33.6,+20
50,/y/youngtr01,2021-04-15,ATL,,MIL,36:56,3,17,0,3,9,9,0,2,2,9,0,0,6,0,15,5.2,+2
51,/y/youngtr01,2021-04-18,ATL,,IND,35:29,9,21,3,9,13,14,0,5,5,11,2,0,2,0,34,31.7,+14
52,/y/youngtr01,2021-04-20,ATL,,ORL,32:23,7,16,2,5,9,10,3,2,5,7,1,0,5,3,25,18.6,+7
53,/y/youngtr01,2021-04-21,ATL,@,NYK,29:49,6,17,1,4,7,7,0,2,2,14,4,0,1,0,20,23.9,+13
54,/y/youngtr01,2021-04-30,ATL,@,PHI,28:14,10,19,2,6,10,10,0,1,1,4,0,0,4,1,32,21.4,-7
55,/y/youngtr01,2021-05-01,ATL,,CHI,35:48,9,14,4,8,11,12,0,3,3,7,2,0,4,2,33,29.4,+15
56,/y/youngtr01,2021-05-03,ATL,,POR,35:06,6,16,1,6,8,8,2,4,6,11,0,0,6,0,21,16.5,+1
57,/y/youngtr01,2021-05-05,ATL,,PHO,26:18,6,12,0,3,4,4,0,2,2,12,1,0,1,3,16,17.8,-1
58,/y/youngtr01,2021-05-06,ATL,@,IND,35:08,10,19,2,6,8,8,1,3,4,10,0,1,4,1,30,25.6,-8
59,/y/youngtr01,2021-05-10,ATL,,WAS,36:37,11,22,1,7,13,13,0,6,6,9,0,0,6,0,36,27.1,+18
60,/y/youngtr01,2021-05-12,ATL,,WAS,36:45,12,25,2,8,7,7,0,8,8,9,0,0,5,2,33,23.2,+2
61,/y/youngtr01,2021-05-13,ATL,,ORL,25:48,7,14,0,5,4,4,0,0,0,7,0,0,1,2,18,14.1,+26
62,/y/youngtr01,2021-05-16,ATL,,HOU,16:20,3,9,1,3,3,4,0,3,3,9,2,0,2,0,10,11.7,+13
63,/g/gallida01,2020-12-23,ATL,@,CHI,24:26,4,6,1,2,4,4,0,4,4,3,0,0,3,2,13,9.9,+31
64,/g/gallida01,2020-12-30,ATL,@,BRK,3:09,2,2,1,1,0,0,0,1,1,0,0,0,0,0,5,4.7,+1
65,/g/gallida01,2021-01-22,ATL,@,MIN,14:41,3,8,1,4,3,3,1,3,4,0,0,0,0,0,10,7.2,+11
66,/g/gallida01,2021-01-24,ATL,@,MIL,18:40,4,8,3,6,6,6,0,2,2,2,0,0,0,2,17,14.2,-5
67,/g/gallida01,2021-01-26,ATL,,LAC,14:27,0,2,0,2,2,2,0,1,1,0,0,0,3,2,2,-2.9,+7
68,/g/gallida01,2021-01-27,ATL,,BRK,14:25,4,6,1,2,2,2,0,0,0,0,0,0,0,0,11,8.4,-14
69,/g/gallida01,2021-01-29,ATL,@,WAS,18:18,4,8,2,4,1,2,0,3,3,0,0,0,3,2,11,3.7,-3
70,/g/gallida01,2021-02-01,ATL,,LAL,19:06,2,10,2,5,0,0,0,1,1,2,1,0,3,1,6,-0.9,-8
71,/g/gallida01,2021-02-03,ATL,,DAL,20:50,4,11,2,8,9,9,1,1,2,2,0,1,0,3,19,14.8,-1
72,/g/gallida01,2021-02-04,ATL,,UTA,18:04,1,6,0,2,3,3,1,3,4,0,0,0,2,2,5,0.0,+2
73,/g/gallida01,2021-02-06,ATL,,TOR,24:35,4,6,3,5,3,3,0,5,5,4,0,0,2,4,14,12.1,+9
74,/g/gallida01,2021-02-10,ATL,@,DAL,30:07,2,12,1,7,6,6,0,3,3,3,0,0,0,1,11,6.0,-2
75,/g/gallida01,2021-02-12,ATL,,SAS,16:36,1,4,0,3,0,0,0,2,2,1,1,0,0,0,2,1.9,+3
76,/g/gallida01,2021-02-13,ATL,,IND,26:20,7,14,4,8,2,4,0,7,7,0,1,0,1,5,20,12.3,-20
77,/g/gallida01,2021-02-15,ATL,@,NYK,26:01,3,5,3,4,7,7,0,5,5,0,0,1,0,5,16,13.9,-14
78,/g/gallida01,2021-02-17,ATL,@,BOS,24:59,3,13,2,6,1,1,0,2,2,1,0,0,2,2,9,-0.4,0
79,/g/gallida01,2021-02-19,ATL,@,BOS,24:08,2,14,2,7,3,4,0,2,2,3,1,0,1,3,9,1.1,+9
80,/g/gallida01,2021-02-21,ATL,,DEN,20:51,3,6,1,3,5,5,1,4,5,3,2,0,1,1,12,13.6,+5
81,/g/gallida01,2021-02-23,ATL,@,CLE,23:13,1,7,1,4,2,2,0,0,0,1,0,0,1,2,5,-0.6,-10
82,/g/gallida01,2021-02-24,ATL,,BOS,33:29,13,16,10,12,2,2,0,6,6,2,2,0,4,2,38,32.4,+25
83,/g/gallida01,2021-02-26,ATL,@,OKC,25:18,2,8,0,3,4,5,0,5,5,2,0,0,0,1,8,5.3,-10
84,/g/gallida01,2021-02-28,ATL,@,MIA,19:29,2,10,0,7,2,2,1,3,4,2,2,0,0,2,6,4.0,-18
85,/g/gallida01,2021-03-02,ATL,@,MIA,24:55,2,7,2,6,2,2,0,4,4,0,1,0,1,1,8,4.7,+20
86,/g/gallida01,2021-03-03,ATL,@,ORL,39:19,8,18,5,10,2,2,0,9,9,6,2,1,0,3,23,22.0,+7
87,/g/gallida01,2021-03-11,ATL,@,TOR,29:07,6,10,4,8,4,4,1,4,5,1,2,0,1,2,20,18.2,+10
88,/g/gallida01,2021-03-13,ATL,,SAC,29:26,6,11,3,6,0,0,0,7,7,1,0,0,0,1,15,12.1,+24
89,/g/gallida01,2021-03-14,ATL,,CLE,28:23,5,12,3,7,7,7,1,4,5,0,1,1,1,3,20,15.0,+11
90,/g/gallida01,2021-03-16,ATL,@,HOU,34:09,10,14,5,8,4,4,0,6,6,0,1,1,0,3,29,25.5,+17
91,/g/gallida01,2021-03-18,ATL,,OKC,24:51,3,9,0,3,2,3,1,8,9,1,0,0,1,1,8,4.9,+6
92,/g/gallida01,2021-03-20,ATL,@,LAL,30:03,6,12,4,6,2,2,0,4,4,3,2,1,0,1,18,17.6,-8
93,/g/gallida01,2021-03-22,ATL,@,LAC,23:38,2,9,1,5,1,1,0,4,4,2,0,0,0,1,6,2.7,+14
94,/g/gallida01,2021-03-24,ATL,@,SAC,25:40,3,9,0,3,6,7,0,3,3,2,0,0,2,1,12,6.4,-3
95,/g/gallida01,2021-03-26,ATL,@,GSW,20:40,5,9,2,4,0,0,0,0,0,1,0,0,2,4,12,4.8,+5
96,/g/gallida01,2021-03-28,ATL,@,DEN,23:06,5,10,1,4,3,3,0,2,2,2,0,1,0,3,14,10.5,-8
97,/g/gallida01,2021-03-30,ATL,@,PHO,23:29,4,10,2,7,3,3,0,3,3,3,0,0,0,4,13,9.0,-8
98,/g/gallida01,2021-04-01,ATL,@,SAS,36:13,5,12,2,4,4,4,1,11,12,1,1,0,1,2,16,13.5,+12
99,/g/gallida01,2021-04-04,ATL,,GSW,28:59,5,8,2,5,13,15,0,10,10,0,0,0,1,3,25,21.4,+12
100,/g/gallida01,2021-04-06,ATL,,NOP,21:24,5,11,3,5,1,1,0,1,1,0,0,0,1,3,14,6.4,0
101,/g/gallida01,2021-04-09,ATL,,CHI,30:18,6,16,4,8,4,4,2,4,6,1,2,0,1,2,20,14.7,+13
102,/g/gallida01,2021-04-23,ATL,,MIA,22:03,5,11,3,7,4,4,1,4,5,1,0,0,0,2,17,13.1,+13
103,/g/gallida01,2021-04-25,ATL,,MIL,20:57,3,8,1,3,8,8,0,3,3,2,0,0,0,3,15,11.7,-1
104,/g/gallida01,2021-04-26,ATL,@,DET,23:45,2,4,0,2,8,9,1,1,2,1,0,0,1,1,12,9.9,-5
105,/g/gallida01,2021-04-28,ATL,@,PHI,21:50,1,9,0,2,2,2,2,3,5,1,0,0,0,2,4,0.3,-13
106,/g/gallida01,2021-04-30,ATL,@,PHI,24:28,5,10,4,6,2,2,0,1,1,2,0,0,1,3,16,10.5,-29
107,/g/gallida01,2021-05-01,ATL,,CHI,21:44,3,6,1,4,2,2,0,5,5,1,1,0,1,2,9,7.4,-3
108,/g/gallida01,2021-05-03,ATL,,POR,31:43,9,15,7,10,3,4,0,8,8,2,2,1,0,2,28,26.4,+5
109,/g/gallida01,2021-05-05,ATL,,PHO,23:52,7,9,1,2,1,2,0,5,5,4,1,0,1,0,16,16.4,+30
110,/g/gallida01,2021-05-06,ATL,@,IND,28:29,5,12,2,7,3,4,2,5,7,3,3,1,0,2,15,16.1,-8
111,/g/gallida01,2021-05-10,ATL,,WAS,21:16,4,7,0,1,0,0,0,3,3,2,0,0,1,3,8,4.8,-17
112,/g/gallida01,2021-05-12,ATL,,WAS,23:00,2,5,0,2,0,0,0,5,5,1,1,0,0,3,4,3.3,0
113,/g/gallida01,2021-05-13,ATL,,ORL,23:55,3,10,1,4,3,3,0,4,4,1,0,1,0,2,10,6.0,-3
114,/b/bogdabo01,2020-12-23,ATL,@,CHI,24:56,5,12,3,8,2,3,0,7,7,2,1,0,2,2,15,9.9,0
115,/b/bogdabo01,2020-12-26,ATL,@,MEM,32:13,2,10,1,9,2,2,1,8,9,2,1,0,1,0,7,5.3,0
116,/b/bogdabo01,2020-12-28,ATL,,DET,30:27,6,10,5,7,0,0,0,5,5,5,0,1,2,2,17,15.3,+9
117,/b/bogdabo01,2020-12-30,ATL,@,BRK,28:43,7,14,6,11,2,2,0,4,4,1,1,0,0,2,22,17.1,-6
118,/b/bogdabo01,2021-01-01,ATL,@,BRK,25:31,2,6,1,3,2,2,1,1,2,1,0,0,2,2,7,2.5,+9
119,/b/bogdabo01,2021-01-02,ATL,,CLE,23:11,4,12,3,9,0,0,0,2,2,2,1,0,1,0,11,6.2,-8
120,/b/bogdabo01,2021-01-04,ATL,,NYK,18:45,1,3,1,3,0,0,0,2,2,3,0,0,1,4,3,1.4,-13
121,/b/bogdabo01,2021-01-06,ATL,,CHO,18:18,1,5,0,3,0,0,0,2,2,3,0,0,0,4,2,0.0,-9
122,/b/bogdabo01,2021-01-09,ATL,@,CHO,10:50,2,6,1,5,0,0,0,1,1,0,0,0,2,2,5,-0.9,-1
123,/b/bogdabo01,2021-03-02,ATL,@,MIA,15:55,2,5,1,4,0,0,0,2,2,4,0,0,1,1,5,4.3,+9
124,/b/bogdabo01,2021-03-03,ATL,@,ORL,20:18,3,8,1,5,2,2,0,2,2,1,0,1,1,2,9,4.8,-4
125,/b/bogdabo01,2021-03-11,ATL,@,TOR,16:34,0,6,0,5,0,0,0,3,3,4,1,0,1,2,0,-1.3,-4
126,/b/bogdabo01,2021-03-13,ATL,,SAC,21:34,2,12,0,5,2,2,2,2,4,1,1,0,0,0,6,2.1,+13
127,/b/bogdabo01,2021-03-14,ATL,,CLE,25:23,5,9,2,4,0,0,1,3,4,2,0,0,2,3,12,7.5,+7
128,/b/bogdabo01,2021-03-16,ATL,@,HOU,20:12,3,8,1,4,0,0,0,2,2,2,0,0,1,3,7,2.4,+11
129,/b/bogdabo01,2021-03-18,ATL,,OKC,29:17,9,14,5,9,0,0,1,5,6,3,0,0,0,3,23,19.9,+6
130,/b/bogdabo01,2021-03-20,ATL,@,LAL,29:45,4,10,2,6,0,0,0,0,0,3,1,1,1,3,10,6.2,-11
131,/b/bogdabo01,2021-03-22,ATL,@,LAC,21:30,5,12,2,7,0,0,1,2,3,2,1,0,0,1,12,8.9,-1
132,/b/bogdabo01,2021-03-24,ATL,@,SAC,31:33,7,11,4,6,2,2,0,4,4,1,2,1,1,2,20,17.9,+3
133,/b/bogdabo01,2021-03-26,ATL,@,GSW,21:19,5,9,1,5,0,0,1,0,1,5,1,0,1,3,11,9.7,0
134,/b/bogdabo01,2021-03-28,ATL,@,DEN,22:50,4,9,1,3,0,0,1,0,1,1,1,0,0,1,9,6.3,-13
135,/b/bogdabo01,2021-03-30,ATL,@,PHO,37:11,8,18,4,8,2,2,2,2,4,6,4,0,1,3,22,20.6,+7
136,/b/bogdabo01,2021-04-01,ATL,@,SAS,45:16,12,17,4,5,0,0,0,5,5,5,1,2,0,5,28,26.3,+7
137,/b/bogdabo01,2021-04-02,ATL,@,NOP,32:40,9,17,6,11,2,2,0,7,7,7,1,1,2,4,26,22.8,+18
138,/b/bogdabo01,2021-04-04,ATL,,GSW,33:06,3,10,3,6,1,2,0,3,3,5,2,0,2,2,10,7.4,-3
139,/b/bogdabo01,2021-04-06,ATL,,NOP,29:48,8,11,5,8,0,0,0,4,4,4,0,0,2,2,21,17.7,+29
140,/b/bogdabo01,2021-04-07,ATL,,MEM,36:18,9,20,4,8,2,2,3,3,6,3,2,0,2,3,24,17.5,-16
141,/b/bogdabo01,2021-04-09,ATL,,CHI,34:13,5,10,0,4,0,0,0,4,4,2,0,1,2,2,10,5.5,+17
142,/b/bogdabo01,2021-04-11,ATL,@,CHO,40:32,9,22,8,16,6,7,2,1,3,3,2,0,0,0,32,25.6,+11
143,/b/bogdabo01,2021-04-13,ATL,@,TOR,39:38,9,18,5,8,0,0,1,5,6,4,1,0,3,1,23,16.6,+4
144,/b/bogdabo01,2021-04-15,ATL,,MIL,38:10,10,20,6,12,2,2,0,6,6,7,1,0,0,2,28,24.9,-1
145,/b/bogdabo01,2021-04-18,ATL,,IND,37:19,9,18,5,11,0,0,0,3,3,3,2,1,0,2,23,18.9,+10
146,/b/bogdabo01,2021-04-20,ATL,,ORL,31:27,6,16,2,7,0,0,0,4,4,2,0,0,2,3,14,4.6,+8
147,/b/bogdabo01,2021-04-21,ATL,@,NYK,42:09,8,19,4,10,0,0,0,6,6,4,3,0,4,3,20,12.3,-13
148,/b/bogdabo01,2021-04-23,ATL,,MIA,33:03,7,13,5,9,2,2,0,3,3,8,1,0,1,4,21,19.6,+1
149,/b/bogdabo01,2021-04-25,ATL,,MIL,36:42,12,21,6,11,2,3,0,1,1,3,3,0,2,2,32,24.3,+7
150,/b/bogdabo01,2021-04-26,ATL,@,DET,35:53,7,19,3,10,0,0,0,7,7,5,1,0,5,2,17,7.3,-22
151,/b/bogdabo01,2021-05-01,ATL,,CHI,35:45,6,15,3,9,0,0,1,5,6,5,1,1,1,3,15,12.1,+17
